ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
5106	"ENSG00000101938.15"	"CHRDL1"	chrX	-	110681481	110681649	110681481	110681646	110688593	110688803
5107	"ENSG00000101938.15"	"CHRDL1"	chrX	-	110721384	110721530	110721384	110721527	110759660	110759754
5108	"ENSG00000257860.6"	"AC068643.2"	chr12	+	103164399	103164437	103164402	103164437	103162715	103162950
5109	"ENSG00000080503.24"	"SMARCA2"	chr9	+	2182140	2182242	2182145	2182242	2181570	2181676
5110	"ENSG00000071991.9"	"CDH19"	chr18	-	66508994	66509246	66508994	66509218	66511567	66511685
5111	"ENSG00000120008.16"	"WDR11"	chr10	+	120904645	120904811	120904649	120904811	120904046	120904142
5112	"ENSG00000092203.15"	"TOX4"	chr14	+	21492613	21493257	21492615	21493257	21487450	21487646
5113	"ENSG00000182944.17"	"EWSR1"	chr22	+	29274264	29274282	29274267	29274282	29273737	29273864
5114	"ENSG00000182944.17"	"EWSR1"	chr22	+	29272379	29272431	29272385	29272431	29272215	29272252
5115	"ENSG00000182944.17"	"EWSR1"	chr22	+	29291561	29291599	29291564	29291599	29288605	29288786
5116	"ENSG00000182944.17"	"EWSR1"	chr22	+	29273737	29273864	29273740	29273864	29272379	29272431
5117	"ENSG00000173575.22"	"CHD2"	chr15	+	92978147	92978383	92978233	92978383	92974878	92974950
5118	"ENSG00000250241.6"	"AC105383.1"	chr4	-	133140585	133140659	133140585	133140656	133142710	133142782
5119	"ENSG00000250241.6"	"AC105383.1"	chr4	-	133140585	133140659	133140585	133140656	133142605	133142782
5120	"ENSG00000173402.12"	"DAG1"	chr3	+	49488625	49488745	49488697	49488745	49487253	49487415
5121	"ENSG00000151503.12"	"NCAPD3"	chr11	-	134168468	134168602	134168468	134168528	134168916	134169054
5122	"ENSG00000057935.13"	"MTA3"	chr2	+	42704193	42704318	42704196	42704318	42697775	42697834
5123	"ENSG00000057935.13"	"MTA3"	chr2	+	42707902	42708054	42707910	42708054	42704196	42704318
5124	"ENSG00000125046.15"	"SSUH2"	chr3	-	8663743	8663911	8663743	8663802	8670997	8671153
5125	"ENSG00000125046.15"	"SSUH2"	chr3	-	8633665	8633941	8633665	8633795	8635299	8635381
5126	"ENSG00000125046.15"	"SSUH2"	chr3	-	8633665	8634645	8633665	8633795	8635299	8635381
5127	"ENSG00000125046.15"	"SSUH2"	chr3	-	8633665	8634645	8633665	8633941	8635299	8635381
5128	"ENSG00000137941.17"	"TTLL7"	chr1	-	83917603	83917704	83917603	83917690	83919698	83919834
5129	"ENSG00000137941.17"	"TTLL7"	chr1	-	83917603	83917704	83917603	83917686	83919698	83919834
5130	"ENSG00000137941.17"	"TTLL7"	chr1	-	83917603	83917690	83917603	83917686	83919698	83919834
5131	"ENSG00000137941.17"	"TTLL7"	chr1	-	83906328	83906523	83906328	83906463	83907455	83907661
5132	"ENSG00000137941.17"	"TTLL7"	chr1	-	83882668	83882801	83882668	83882787	83882962	83883136
5133	"ENSG00000134852.15"	"CLOCK"	chr4	-	55438281	55438537	55438281	55438407	55442431	55442634
5134	"ENSG00000131725.14"	"WDR44"	chrX	+	118443559	118443687	118443583	118443687	118442564	118442680
5135	"ENSG00000139636.15"	"LMBR1L"	chr12	-	49101249	49101323	49101249	49101263	49101471	49101549
5136	"ENSG00000205702.11"	"CYP2D7"	chr22	-	42141151	42141396	42141151	42141339	42141533	42141675
5137	"ENSG00000204869.8"	"IGFL4"	chr19	-	46040517	46040766	46040517	46040568	46041051	46041110
5138	"ENSG00000176909.12"	"MAMSTR"	chr19	-	48715624	48715917	48715624	48715767	48716704	48716743
5139	"ENSG00000063660.9"	"GPC1"	chr2	+	240464834	240464975	240464855	240464975	240464615	240464746
5140	"ENSG00000180061.10"	"TMEM150B"	chr19	-	55320968	55321093	55320968	55321044	55322647	55322743
5141	"ENSG00000225484.7"	"NUTM2B-AS1"	chr10	-	79808762	79808963	79808762	79808832	79814612	79814716
5142	"ENSG00000206195.11"	"DUXAP8"	chr22	+	15790660	15790798	15790684	15790798	15788819	15788931
5143	"ENSG00000206195.11"	"DUXAP8"	chr22	+	15788551	15788699	15788584	15788699	15787171	15787282
5144	"ENSG00000206195.11"	"DUXAP8"	chr22	+	15791009	15791152	15791016	15791152	15790660	15790798
5145	"ENSG00000072518.20"	"MARK2"	chr11	+	63902600	63902782	63902603	63902782	63902197	63902330
5146	"ENSG00000120896.13"	"SORBS3"	chr8	+	22554862	22554980	22554907	22554980	22554451	22554608
5147	"ENSG00000120896.13"	"SORBS3"	chr8	+	22565825	22566484	22566344	22566484	22565267	22565354
5148	"ENSG00000164124.11"	"TMEM144"	chr4	+	158211452	158211574	158211532	158211574	158210485	158210586
5149	"ENSG00000137710.16"	"RDX"	chr11	-	110272910	110273051	110272910	110273033	110279680	110279756
5150	"ENSG00000160818.16"	"GPATCH4"	chr1	-	156597799	156597922	156597799	156597885	156598034	156598121
5151	"ENSG00000160818.16"	"GPATCH4"	chr1	-	156596080	156596248	156596080	156596131	156596386	156596478
5152	"ENSG00000160818.16"	"GPATCH4"	chr1	-	156598967	156599104	156598967	156599030	156601408	156601470
5153	"ENSG00000143622.11"	"RIT1"	chr1	-	155904602	155904610	155904602	155904605	155904730	155904804
5154	"ENSG00000185880.13"	"TRIM69"	chr15	+	44758612	44758854	44758620	44758854	44756367	44756463
5155	"ENSG00000118495.19"	"PLAGL1"	chr6	-	143960468	143960556	143960468	143960542	143964786	143964818
5156	"ENSG00000118495.19"	"PLAGL1"	chr6	-	143960468	143960580	143960468	143960542	143964786	143964818
5157	"ENSG00000118495.19"	"PLAGL1"	chr6	-	143960468	143960580	143960468	143960556	143964786	143964818
5158	"ENSG00000118495.19"	"PLAGL1"	chr6	-	143966157	143966230	143966157	143966198	143968906	143968978
5159	"ENSG00000118495.19"	"PLAGL1"	chr6	-	143966157	143966230	143966157	143966212	143968906	143968978
5160	"ENSG00000118495.19"	"PLAGL1"	chr6	-	143966157	143966285	143966157	143966230	143968906	143968978
5161	"ENSG00000118495.19"	"PLAGL1"	chr6	-	143966157	143966212	143966157	143966198	143968906	143968978
5162	"ENSG00000118495.19"	"PLAGL1"	chr6	-	143966157	143966285	143966157	143966198	143968906	143968978
5163	"ENSG00000118495.19"	"PLAGL1"	chr6	-	143964786	143966230	143964786	143964818	143968906	143968978
5164	"ENSG00000118495.19"	"PLAGL1"	chr6	-	143966157	143966285	143966157	143966212	143968906	143968978
5165	"ENSG00000115556.14"	"PLCD4"	chr2	+	218633604	218634221	218634104	218634221	218632135	218632312
5166	"ENSG00000196814.15"	"MVB12B"	chr9	+	126448025	126448409	126448141	126448409	126421853	126421948
5167	"ENSG00000172457.6"	"OR9G4"	chr11	-	56741222	56743784	56741222	56743711	56748655	56748696
5168	"ENSG00000172457.6"	"OR9G4"	chr11	-	56741222	56743711	56741222	56743708	56748655	56748696
5169	"ENSG00000172457.6"	"OR9G4"	chr11	-	56741222	56743784	56741222	56743708	56748655	56748696
5170	"ENSG00000138867.16"	"GUCD1"	chr22	-	24540437	24543100	24540437	24543097	24543841	24544083
5171	"ENSG00000062716.13"	"VMP1"	chr17	+	59764970	59765138	59765051	59765138	59738836	59738947
5172	"ENSG00000086570.12"	"FAT2"	chr5	-	151512164	151512606	151512164	151512348	151517619	151517765
5173	"ENSG00000168216.13"	"LMBRD1"	chr6	-	69700764	69700869	69700764	69700802	69701442	69701545
5174	"ENSG00000225783.8"	"MIAT"	chr22	+	26665456	26666937	26665530	26666937	26663315	26663398
5175	"ENSG00000231666.7"	"LINC01704"	chr1	-	158132039	158132656	158132039	158132401	158133114	158133193
5176	"ENSG00000139428.12"	"MMAB"	chr12	-	109561039	109561329	109561039	109561104	109561419	109561517
5177	"ENSG00000123136.15"	"DDX39A"	chr19	-	14410988	14411172	14410988	14411136	14411505	14411598
5178	"ENSG00000123136.15"	"DDX39A"	chr19	-	14412550	14412711	14412550	14412678	14413012	14413224
5179	"ENSG00000123136.15"	"DDX39A"	chr19	-	14409741	14409981	14409741	14409873	14410215	14410334
5180	"ENSG00000188092.15"	"GPR89B"	chr1	+	147968357	147968963	147968874	147968963	147966553	147966663
5181	"ENSG00000188092.15"	"GPR89B"	chr1	+	147968874	147968963	147968894	147968963	147968331	147968428
5182	"ENSG00000188092.15"	"GPR89B"	chr1	+	147943976	147944098	147943996	147944098	147943437	147943544
5183	"ENSG00000171793.16"	"CTPS1"	chr1	+	41000972	41001117	41001028	41001117	40997393	40997526
5184	"ENSG00000171793.16"	"CTPS1"	chr1	+	40999829	41001117	41001028	41001117	40997393	40997526
5185	"ENSG00000171793.16"	"CTPS1"	chr1	+	40999829	41001117	41000972	41001117	40997393	40997526
5186	"ENSG00000147454.14"	"SLC25A37"	chr8	+	23568258	23568378	23568321	23568378	23566107	23566336
5187	"ENSG00000168826.16"	"ZBTB49"	chr4	+	4301988	4303091	4302310	4303091	4299926	4300097
5188	"ENSG00000028116.17"	"VRK2"	chr2	+	58154753	58154802	58154758	58154802	58146315	58146474
5189	"ENSG00000153885.14"	"KCTD15"	chr19	+	33798667	33798766	33798670	33798766	33796861	33796987
5190	"ENSG00000116285.13"	"ERRFI1"	chr1	-	8015307	8015400	8015307	8015384	8015494	8015692
5191	"ENSG00000134897.14"	"BIVM"	chr13	+	102807145	102807745	102807283	102807745	102805057	102805239
5192	"ENSG00000253214.2"	"AC079209.1"	chr8	+	81162592	81162666	81162624	81162666	81158581	81158710
5193	"ENSG00000263609.2"	"LINC02002"	chr17	-	22241265	22241508	22241265	22241505	22244558	22244733
5194	"ENSG00000176170.13"	"SPHK1"	chr17	+	76385942	76386137	76385984	76386137	76385450	76385654
5195	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173530799	173531078	173530966	173531078	173530459	173530539
5196	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173538062	173541931	173541474	173541931	173536847	173536970
5197	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173539145	173541931	173541474	173541931	173536847	173536970
5198	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173538933	173541931	173541474	173541931	173536847	173536970
5199	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173539197	173541931	173541474	173541931	173536847	173536970
5200	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173539068	173541931	173541474	173541931	173536847	173536970
5201	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173538062	173541931	173539145	173541931	173536847	173536970
5202	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173538062	173541931	173538933	173541931	173536847	173536970
5203	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173538062	173541931	173539197	173541931	173536847	173536970
5204	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173538062	173541931	173539068	173541931	173536847	173536970
5205	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173538933	173541931	173539145	173541931	173536847	173536970
5206	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173539145	173541931	173539197	173541931	173536847	173536970
5207	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173539068	173541931	173539145	173541931	173536847	173536970
5208	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173541474	173541830	173541677	173541830	173536847	173536970
5209	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173538933	173541931	173539197	173541931	173536847	173536970
5210	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173538933	173541931	173539068	173541931	173536847	173536970
5211	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173539068	173541931	173539197	173541931	173536847	173536970
5212	"ENSG00000237125.10"	"HAND2-AS1"	chr4	+	173536847	173536970	173536850	173536970	173530966	173531078
5213	"ENSG00000185347.17"	"TEDC1"	chr14	+	105492106	105492309	105492147	105492309	105491621	105491700
5214	"ENSG00000164180.13"	"TMEM161B"	chr5	-	88207028	88207180	88207028	88207142	88220562	88220719
5215	"ENSG00000164180.13"	"TMEM161B"	chr5	-	88198975	88199150	88198975	88199069	88202961	88203075
5216	"ENSG00000158806.14"	"NPM2"	chr8	+	22036357	22036526	22036492	22036526	22034509	22034544
5217	"ENSG00000075702.18"	"WDR62"	chr19	+	36102736	36102851	36102751	36102851	36102013	36102151
5218	"ENSG00000185043.12"	"CIB1"	chr15	-	90232218	90232447	90232218	90232327	90233668	90233703
5219	"ENSG00000182670.13"	"TTC3"	chr21	+	37087832	37088346	37088195	37088346	37087246	37087401
5220	"ENSG00000197599.12"	"CCDC154"	chr16	-	1435088	1435175	1435088	1435169	1435968	1436086
5221	"ENSG00000232624.8"	"LINC01517"	chr10	+	28807871	28808219	28807889	28808219	28806931	28807022
5222	"ENSG00000131848.9"	"ZSCAN5A"	chr19	-	56223630	56223834	56223630	56223795	56313282	56313384
5223	"ENSG00000131848.9"	"ZSCAN5A"	chr19	-	56221311	56222326	56221311	56222323	56222590	56222741
5224	"ENSG00000089639.11"	"GMIP"	chr19	-	19635414	19635721	19635414	19635569	19636706	19636796
5225	"ENSG00000089639.11"	"GMIP"	chr19	-	19636706	19636796	19636706	19636787	19636916	19637029
5226	"ENSG00000137185.12"	"ZSCAN9"	chr6	+	28230335	28230488	28230401	28230488	28227689	28227837
5227	"ENSG00000256269.10"	"HMBS"	chr11	+	119089081	119089131	119089099	119089131	119088634	119088707
5228	"ENSG00000256269.10"	"HMBS"	chr11	+	119089682	119090067	119089989	119090067	119089216	119089272
5229	"ENSG00000256269.10"	"HMBS"	chr11	+	119092124	119092523	119092403	119092523	119091412	119091526
5230	"ENSG00000157193.18"	"LRP8"	chr1	-	53249379	53249556	53249379	53249440	53250689	53250862
5231	"ENSG00000157193.18"	"LRP8"	chr1	-	53271226	53271415	53271226	53271346	53275630	53275753
5232	"ENSG00000157193.18"	"LRP8"	chr1	-	53266472	53266699	53266472	53266647	53271027	53271153
5233	"ENSG00000157193.18"	"LRP8"	chr1	-	53255116	53257464	53255116	53255185	53258318	53258471
5234	"ENSG00000157193.18"	"LRP8"	chr1	-	53258318	53258471	53258318	53258465	53260463	53260605
5235	"ENSG00000249096.7"	"LINC02362"	chr4	-	184365182	184365646	184365182	184365354	184365825	184365947
5236	"ENSG00000249096.7"	"LINC02362"	chr4	-	184365182	184365646	184365182	184365643	184365825	184365947
5237	"ENSG00000249096.7"	"LINC02362"	chr4	-	184365182	184365643	184365182	184365354	184365825	184365947
5238	"ENSG00000249096.7"	"LINC02362"	chr4	-	184376440	184376544	184376440	184376522	184382133	184382303
5239	"ENSG00000140577.16"	"CRTC3"	chr15	+	90641931	90645345	90641934	90645345	90641096	90641199
5240	"ENSG00000245750.9"	"DRAIC"	chr15	+	69569971	69571436	69570739	69571436	69565193	69565527
5241	"ENSG00000245750.9"	"DRAIC"	chr15	+	69565193	69565527	69565223	69565527	69563589	69563804
5242	"ENSG00000245750.9"	"DRAIC"	chr15	+	69565223	69565527	69565280	69565527	69563589	69563804
5243	"ENSG00000245750.9"	"DRAIC"	chr15	+	69565193	69565527	69565280	69565527	69563589	69563804
5244	"ENSG00000245750.9"	"DRAIC"	chr15	+	69565193	69565527	69565223	69565527	69563115	69563302
5245	"ENSG00000149657.20"	"LSM14B"	chr20	+	62126225	62126439	62126303	62126439	62124616	62124780
5246	"ENSG00000174516.15"	"PELI3"	chr11	+	66475571	66477337	66475597	66477337	66473736	66473925
5247	"ENSG00000011275.18"	"RNF216"	chr7	-	5739275	5739621	5739275	5739352	5740972	5741644
5248	"ENSG00000011275.18"	"RNF216"	chr7	-	5740972	5741815	5740972	5741644	5752845	5752979
5249	"ENSG00000234754.2"	"LINC02817"	chr1	-	221332155	221333074	221332155	221333070	221333834	221333985
5250	"ENSG00000234754.2"	"LINC02817"	chr1	-	221335862	221336028	221335862	221335949	221336307	221336431
5251	"ENSG00000198055.11"	"GRK6"	chr5	+	177433913	177434104	177434015	177434104	177433535	177433676
5252	"ENSG00000084774.14"	"CAD"	chr2	+	27236727	27236830	27236748	27236830	27236283	27236523
5253	"ENSG00000197171.6"	"AL672167.1"	chr6	+	29290062	29292963	29290125	29292963	29284692	29284871
5254	"ENSG00000197171.6"	"AL672167.1"	chr6	+	29290125	29292963	29290167	29292963	29284692	29284871
5255	"ENSG00000197171.6"	"AL672167.1"	chr6	+	29290062	29292963	29290167	29292963	29284692	29284871
5256	"ENSG00000183918.16"	"SH2D1A"	chrX	+	124370175	124370320	124370230	124370320	124365760	124365824
5257	"ENSG00000183918.16"	"SH2D1A"	chrX	+	124370175	124370320	124370230	124370320	124346588	124346779
5258	"ENSG00000226711.7"	"FAM66C"	chr12	+	8194657	8194796	8194728	8194796	8194419	8194481
5259	"ENSG00000226711.7"	"FAM66C"	chr12	+	8194712	8194796	8194728	8194796	8194202	8194481
5260	"ENSG00000149600.11"	"COMMD7"	chr20	-	32727892	32728025	32727892	32727995	32728088	32728142
5261	"ENSG00000205352.11"	"PRR13"	chr12	+	53443390	53443773	53443678	53443773	53442694	53442733
5262	"ENSG00000205352.11"	"PRR13"	chr12	+	53443390	53443773	53443486	53443773	53442694	53442733
5263	"ENSG00000205352.11"	"PRR13"	chr12	+	53443390	53443773	53443566	53443773	53442694	53442733
5264	"ENSG00000205352.11"	"PRR13"	chr12	+	53443390	53443773	53443540	53443773	53442694	53442733
5265	"ENSG00000205352.11"	"PRR13"	chr12	+	53443486	53443773	53443678	53443773	53442694	53442733
5266	"ENSG00000205352.11"	"PRR13"	chr12	+	53443566	53443773	53443678	53443773	53442694	53442733
5267	"ENSG00000205352.11"	"PRR13"	chr12	+	53443540	53443773	53443678	53443773	53442694	53442733
5268	"ENSG00000205352.11"	"PRR13"	chr12	+	53443486	53443773	53443566	53443773	53442694	53442733
5269	"ENSG00000205352.11"	"PRR13"	chr12	+	53443486	53443773	53443540	53443773	53442694	53442733
5270	"ENSG00000205352.11"	"PRR13"	chr12	+	53443540	53443773	53443566	53443773	53442694	53442733
5271	"ENSG00000123349.14"	"PFDN5"	chr12	+	53296429	53297924	53297849	53297924	53295838	53295941
5272	"ENSG00000123349.14"	"PFDN5"	chr12	+	53298018	53298150	53298044	53298150	53297849	53297924
5273	"ENSG00000107105.15"	"ELAVL2"	chr9	-	23690103	23692887	23690103	23692884	23693447	23693486
5274	"ENSG00000274736.5"	"CCL23"	chr17	-	36013743	36013909	36013743	36013858	36014333	36014393
5275	"ENSG00000090238.12"	"YPEL3"	chr16	-	30094788	30094930	30094788	30094897	30095102	30095146
5276	"ENSG00000249816.7"	"LINC00964"	chr8	+	124945952	124946159	124946054	124946159	124945637	124945746
5277	"ENSG00000249816.7"	"LINC00964"	chr8	+	124945634	124945746	124945637	124945746	124943269	124943383
5278	"ENSG00000249816.7"	"LINC00964"	chr8	+	124945634	124945746	124945637	124945746	124942007	124942890
5279	"ENSG00000235535.8"	"TRDN-AS1"	chr6	+	123468799	123468930	123468815	123468930	123462246	123462358
5280	"ENSG00000171885.17"	"AQP4"	chr18	-	26862181	26862596	26862181	26862473	26865657	26865707
5281	"ENSG00000142330.20"	"CAPN10"	chr2	+	240596680	240596942	240596849	240596942	240596318	240596521
5282	"ENSG00000142330.20"	"CAPN10"	chr2	+	240595933	240596521	240596318	240596521	240595023	240595304
5283	"ENSG00000204661.9"	"C5orf60"	chr5	-	179644028	179644253	179644028	179644086	179644798	179645007
5284	"ENSG00000204661.9"	"C5orf60"	chr5	-	179642325	179642489	179642325	179642440	179642868	179643210
5285	"ENSG00000047936.10"	"ROS1"	chr6	-	117387779	117388034	117387779	117387992	117389349	117389846
5286	"ENSG00000047936.10"	"ROS1"	chr6	-	117352989	117353169	117352989	117353166	117356628	117356915
5287	"ENSG00000137948.18"	"BRDT"	chr1	+	91949889	91949958	91949899	91949958	91949637	91949682
5288	"ENSG00000139746.15"	"RBM26"	chr13	-	79354438	79354570	79354438	79354561	79355219	79355384
5289	"ENSG00000139746.15"	"RBM26"	chr13	-	79365577	79365733	79365577	79365718	79366054	79366195
5290	"ENSG00000164930.12"	"FZD6"	chr8	+	103324480	103325498	103325034	103325498	103318589	103318786
5291	"ENSG00000131089.17"	"ARHGEF9"	chrX	-	63655493	63658064	63655493	63655737	63665885	63666017
5292	"ENSG00000134758.14"	"RNF138"	chr18	+	32126692	32126800	32126726	32126800	32124733	32124845
5293	"ENSG00000103994.17"	"ZNF106"	chr15	-	42439032	42439813	42439032	42439552	42442072	42442414
5294	"ENSG00000247774.7"	"PCED1B-AS1"	chr12	-	47209280	47209482	47209280	47209458	47210639	47210761
5295	"ENSG00000247774.7"	"PCED1B-AS1"	chr12	-	47205897	47206145	47205897	47206069	47206510	47206588
5296	"ENSG00000203875.13"	"SNHG5"	chr6	-	85677423	85678032	85677423	85677492	85678135	85678188
5297	"ENSG00000203875.13"	"SNHG5"	chr6	-	85677794	85677899	85677794	85677875	85677953	85678032
5298	"ENSG00000203875.13"	"SNHG5"	chr6	-	85677794	85677875	85677794	85677868	85677953	85678032
5299	"ENSG00000203875.13"	"SNHG5"	chr6	-	85677423	85677875	85677423	85677492	85677953	85678032
5300	"ENSG00000203875.13"	"SNHG5"	chr6	-	85677794	85677899	85677794	85677868	85677953	85678032
5301	"ENSG00000203875.13"	"SNHG5"	chr6	-	85677083	85677875	85677083	85677191	85677953	85678032
5302	"ENSG00000203875.13"	"SNHG5"	chr6	-	85677081	85677215	85677081	85677191	85677423	85677492
5303	"ENSG00000203875.13"	"SNHG5"	chr6	-	85660949	85661355	85660949	85661134	85663673	85663726
5304	"ENSG00000078487.17"	"ZCWPW1"	chr7	-	100419629	100419883	100419629	100419813	100420621	100420678
5305	"ENSG00000078487.17"	"ZCWPW1"	chr7	-	100415974	100416097	100415974	100416094	100416304	100416456
5306	"ENSG00000089472.16"	"HEPH"	chrX	+	66197682	66197894	66197811	66197894	66195097	66195229
5307	"ENSG00000198851.10"	"CD3E"	chr11	+	118312152	118312866	118312617	118312866	118308426	118308441
5308	"ENSG00000198131.14"	"ZNF544"	chr19	+	58246710	58246794	58246745	58246794	58246300	58246427
5309	"ENSG00000135437.9"	"RDH5"	chr12	+	55721240	55721494	55721299	55721494	55720392	55720517
5310	"ENSG00000198363.18"	"ASPH"	chr8	-	61638321	61638363	61638321	61638360	61642887	61642920
5311	"ENSG00000144362.12"	"PHOSPHO2"	chr2	+	169697864	169697982	169697892	169697982	169697360	169697531
5312	"ENSG00000100565.15"	"LRRC74A"	chr14	+	76853215	76853410	76853285	76853410	76852364	76852450
5313	"ENSG00000076053.10"	"RBM7"	chr11	+	114402827	114402915	114402831	114402915	114401697	114401860
5314	"ENSG00000076053.10"	"RBM7"	chr11	+	114405705	114405799	114405708	114405799	114402827	114402915
5315	"ENSG00000114670.14"	"NEK11"	chr3	+	131133245	131133355	131133276	131133355	131132744	131132809
5316	"ENSG00000135723.14"	"FHOD1"	chr16	-	67236556	67236733	67236556	67236725	67236965	67237114
5317	"ENSG00000135723.14"	"FHOD1"	chr16	-	67238379	67238471	67238379	67238447	67238902	67238967
5318	"ENSG00000135723.14"	"FHOD1"	chr16	-	67231636	67231838	67231636	67231819	67232038	67232194
5319	"ENSG00000143771.12"	"CNIH4"	chr1	+	224375794	224379452	224379068	224379452	224371282	224371423
5320	"ENSG00000143771.12"	"CNIH4"	chr1	+	224375794	224379452	224379068	224379452	224365878	224365991
5321	"ENSG00000231876.8"	"AC009158.1"	chr16	+	26324036	26324263	26324144	26324263	26322199	26322403
5322	"ENSG00000231876.8"	"AC009158.1"	chr16	+	26324008	26324263	26324036	26324263	26322199	26322403
5323	"ENSG00000231876.8"	"AC009158.1"	chr16	+	26324008	26324263	26324144	26324263	26322199	26322403
5324	"ENSG00000147996.16"	"CBWD5"	chr9	+	65732946	65733122	65732992	65733122	65731801	65731867
5325	"ENSG00000103723.15"	"AP3B2"	chr15	-	82663126	82663295	82663126	82663233	82663559	82663620
5326	"ENSG00000103723.15"	"AP3B2"	chr15	-	82663126	82663251	82663126	82663233	82663559	82663620
5327	"ENSG00000103723.15"	"AP3B2"	chr15	-	82663126	82663295	82663126	82663251	82663559	82663620
5328	"ENSG00000103723.15"	"AP3B2"	chr15	-	82662167	82662922	82662167	82662252	82663126	82663620
5329	"ENSG00000103723.15"	"AP3B2"	chr15	-	82664366	82664555	82664366	82664490	82664834	82664943
5330	"ENSG00000103723.15"	"AP3B2"	chr15	-	82688987	82689232	82688987	82689112	82689377	82689453
5331	"ENSG00000232913.8"	"PLCE1-AS2"	chr10	-	94104431	94104475	94104431	94104457	94106020	94106159
5332	"ENSG00000232913.8"	"PLCE1-AS2"	chr10	-	94106020	94106194	94106020	94106159	94107731	94107870
5333	"ENSG00000232913.8"	"PLCE1-AS2"	chr10	-	94104337	94104475	94104337	94104457	94108357	94108785
5334	"ENSG00000180229.12"	"HERC2P3"	chr15	-	20452367	20452588	20452367	20452559	20453350	20453502
5335	"ENSG00000161010.15"	"MRNIP"	chr5	-	179851242	179851424	179851242	179851337	179853377	179853437
5336	"ENSG00000166428.13"	"PLD4"	chr14	+	104927672	104927866	104927678	104927866	104927140	104927230
5337	"ENSG00000225077.3"	"LINC00337"	chr1	+	6237469	6237848	6237813	6237848	6237244	6237345
5338	"ENSG00000187735.14"	"TCEA1"	chr8	-	54002891	54003092	54002891	54003086	54010429	54010492
5339	"ENSG00000187735.14"	"TCEA1"	chr8	-	54002891	54003092	54002891	54002940	54010429	54010492
5340	"ENSG00000187735.14"	"TCEA1"	chr8	-	54002891	54003086	54002891	54002940	54010429	54010492
5341	"ENSG00000108798.9"	"ABI3"	chr17	+	49222069	49222225	49222090	49222225	49220168	49220326
5342	"ENSG00000169214.4"	"OR6F1"	chr1	-	247711435	247712817	247711435	247712433	247713890	247713954
5343	"ENSG00000169214.4"	"OR6F1"	chr1	-	247711435	247712817	247711435	247712087	247713890	247713954
5344	"ENSG00000169214.4"	"OR6F1"	chr1	-	247711435	247712433	247711435	247712087	247713890	247713954
5345	"ENSG00000169214.4"	"OR6F1"	chr1	-	247711435	247712817	247711435	247712433	247716330	247716646
5346	"ENSG00000099953.10"	"MMP11"	chr22	+	23782225	23782483	23782367	23782483	23781192	23781409
5347	"ENSG00000099953.10"	"MMP11"	chr22	+	23781787	23782483	23782225	23782483	23781192	23781409
5348	"ENSG00000099953.10"	"MMP11"	chr22	+	23781787	23782483	23782367	23782483	23781192	23781409
5349	"ENSG00000172661.18"	"WASHC2C"	chr10	+	45769448	45769618	45769454	45769618	45765678	45765810
5350	"ENSG00000009830.11"	"POMT2"	chr14	-	77278728	77278961	77278728	77278869	77279822	77279928
5351	"ENSG00000233184.7"	"AC093157.1"	chr1	+	101080388	101083574	101083460	101083574	101077362	101077508
5352	"ENSG00000233184.7"	"AC093157.1"	chr1	+	101080886	101083574	101083460	101083574	101077362	101077508
5353	"ENSG00000233184.7"	"AC093157.1"	chr1	+	101080388	101083574	101080886	101083574	101077362	101077508
5354	"ENSG00000131951.11"	"LRRC9"	chr14	+	60018345	60018479	60018370	60018479	60016659	60016790
5355	"ENSG00000186487.19"	"MYT1L"	chr2	-	1789112	1792007	1789112	1791262	1792320	1792464
5356	"ENSG00000186487.19"	"MYT1L"	chr2	-	1883876	1885494	1883876	1884091	1886538	1886607
5357	"ENSG00000186487.19"	"MYT1L"	chr2	-	1922285	1923263	1922285	1923260	1942981	1943334
5358	"ENSG00000100991.12"	"TRPC4AP"	chr20	-	35021189	35021356	35021189	35021332	35035122	35035308
5359	"ENSG00000078668.14"	"VDAC3"	chr8	+	42396655	42396680	42396677	42396680	42395083	42395133
5360	"ENSG00000187742.15"	"SECISBP2"	chr9	+	89357284	89357565	89357410	89357565	89350631	89350852
5361	"ENSG00000187742.15"	"SECISBP2"	chr9	+	89334521	89334730	89334635	89334730	89332907	89332986
