ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
4687	"ENSG00000134539.12"	"KLRD1"	chr12	+	10466008	10466112	10466062	10466112	10464062	10464218
4688	"ENSG00000174775.12"	"HRAS"	chr11	-	532241	532755	532241	532630	533276	533358
4689	"ENSG00000150961.10"	"SEC24D"	chr4	-	119736182	119736313	119736182	119736310	119736605	119736881
4690	"ENSG00000077150.13"	"NFKB2"	chr10	+	104162008	104162281	104162011	104162281	104161804	104161916
4691	"ENSG00000107758.11"	"PPP3CB"	chr10	-	75206249	75206334	75206249	75206331	75214169	75214247
4692	"ENSG00000197021.4"	"CXorf40B"	chrX	-	149102594	149102791	149102594	149102786	149105650	149105698
4693	"ENSG00000197555.5"	"SIPA1L1"	chr14	+	72171437	72172057	72171938	72172057	72169097	72169222
4694	"ENSG00000197555.5"	"SIPA1L1"	chr14	+	72117006	72117226	72117051	72117226	72090764	72090953
4695	"ENSG00000197555.5"	"SIPA1L1"	chr14	+	72204957	72205042	72204960	72205042	72201993	72202108
4696	"ENSG00000132330.12"	"SCLY"	chr2	+	238976705	238976806	238976709	238976806	238972997	238973110
4697	"ENSG00000132330.12"	"SCLY"	chr2	+	239006810	239008054	239006842	239008054	239005441	239005517
4698	"ENSG00000060566.9"	"CREB3L3"	chr19	+	4156991	4157292	4156994	4157292	4154895	4155024
4699	"ENSG00000060566.9"	"CREB3L3"	chr19	+	4164499	4164637	4164505	4164637	4159660	4159779
4700	"ENSG00000179639.6"	"FCER1A"	chr1	+	159273717	159273972	159273816	159273972	159272643	159272664
4701	"ENSG00000145194.13"	"ECE2"	chr3	+	183994973	183995254	183995038	183995254	183994679	183994815
4702	"ENSG00000158528.7"	"PPP1R9A"	chr7	+	94898518	94898819	94898572	94898819	94897861	94898019
4703	"ENSG00000244486.3"	"SCARF2"	chr22	-	20783511	20783642	20783511	20783627	20783822	20783940
4704	"ENSG00000094631.14"	"HDAC6"	chrX	+	48661277	48661406	48661326	48661406	48661069	48661192
4705	"ENSG00000169220.13"	"RGS14"	chr5	+	176797588	176797665	176797591	176797665	176795717	176795921
4706	"ENSG00000119689.10"	"DLST"	chr14	+	75356580	75356655	75356599	75356655	75355977	75356052
4707	"ENSG00000119689.10"	"DLST"	chr14	+	75357758	75357870	75357770	75357870	75355979	75356052
4708	"ENSG00000119689.10"	"DLST"	chr14	+	75355977	75356052	75355979	75356052	75355797	75355850
4709	"ENSG00000167588.8"	"GPD1"	chr12	+	50499330	50499471	50499399	50499471	50498356	50498534
4710	"ENSG00000243069.3"	"ARHGEF26-AS1"	chr3	-	153748065	153748168	153748065	153748165	153826457	153826574
4711	"ENSG00000140265.8"	"ZSCAN29"	chr15	-	43658307	43659006	43658307	43658972	43661120	43661325
4712	"ENSG00000176715.11"	"ACSF3"	chr16	+	89211621	89211809	89211674	89211809	89199543	89199670
4713	"ENSG00000094914.8"	"AAAS"	chr12	-	53709118	53709270	53709118	53709210	53709510	53709566
4714	"ENSG00000250067.7"	"YJEFN3"	chr19	+	19643912	19645953	19645842	19645953	19643440	19643549
4715	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849649	32849430	32849598	32852379	32852496
4716	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849598	32849430	32849540	32852379	32852496
4717	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849598	32849430	32849507	32852379	32852496
4718	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849649	32849430	32849540	32852379	32852496
4719	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849649	32849430	32849507	32852379	32852496
4720	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849540	32849430	32849507	32852379	32852496
4721	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849598	32849430	32849540	32859680	32859741
4722	"ENSG00000075790.6"	"BCAP29"	chr7	+	107236311	107236447	107236313	107236447	107234399	107234550
4723	"ENSG00000077254.10"	"USP33"	chr1	-	78187515	78187610	78187515	78187586	78187708	78187881
4724	"ENSG00000077254.10"	"USP33"	chr1	-	78206561	78206624	78206561	78206619	78207060	78207114
4725	"ENSG00000187239.12"	"FNBP1"	chr9	-	132686122	132686275	132686122	132686218	132687238	132687436
4726	"ENSG00000187239.12"	"FNBP1"	chr9	-	132686122	132686305	132686122	132686218	132687238	132687436
4727	"ENSG00000187239.12"	"FNBP1"	chr9	-	132686122	132686305	132686122	132686275	132687238	132687436
4728	"ENSG00000072415.4"	"MPP5"	chr14	+	67745734	67746254	67745966	67746254	67736417	67736500
4729	"ENSG00000272410.1"	"RP11-438J1.1"	chr3	+	10301820	10302354	10301869	10302354	10291055	10291298
4730	"ENSG00000169714.12"	"CNBP"	chr3	-	128890288	128890381	128890288	128890351	128890476	128890614
4731	"ENSG00000169714.12"	"CNBP"	chr3	-	128890288	128890381	128890288	128890351	128890497	128890614
4732	"ENSG00000169714.12"	"CNBP"	chr3	-	128889921	128890126	128889921	128890120	128890288	128890381
4733	"ENSG00000169714.12"	"CNBP"	chr3	-	128889921	128890123	128889921	128890120	128890288	128890381
4734	"ENSG00000169714.12"	"CNBP"	chr3	-	128889921	128890126	128889921	128890123	128890288	128890381
4735	"ENSG00000130723.13"	"PRRC2B"	chr9	+	134357757	134357949	134357760	134357949	134357112	134357195
4736	"ENSG00000213397.6"	"HAUS7"	chrX	-	152721950	152722109	152721950	152722082	152722594	152722686
4737	"ENSG00000090659.13"	"CD209"	chr19	-	7808992	7809105	7808992	7809087	7809826	7809978
4738	"ENSG00000117682.12"	"DHDDS"	chr1	+	26769198	26769364	26769221	26769364	26764658	26764775
4739	"ENSG00000117682.12"	"DHDDS"	chr1	+	26795382	26797785	26795385	26797785	26786527	26786635
4740	"ENSG00000157429.11"	"ZNF19"	chr16	-	71512781	71513003	71512781	71512908	71515984	71516046
4741	"ENSG00000079459.8"	"FDFT1"	chr8	+	11683532	11683724	11683587	11683724	11679258	11679387
4742	"ENSG00000170469.6"	"SPATA24"	chr5	-	138737443	138737514	138737443	138737505	138737603	138737734
4743	"ENSG00000144674.12"	"GOLGA4"	chr3	+	37336469	37336568	37336472	37336568	37330725	37330782
4744	"ENSG00000135317.8"	"SNX14"	chr6	-	86282015	86282092	86282015	86282089	86283975	86284096
4745	"ENSG00000087502.13"	"ERGIC2"	chr12	-	29494666	29494749	29494666	29494694	29496052	29496215
4746	"ENSG00000087502.13"	"ERGIC2"	chr12	-	29498375	29498490	29498375	29498473	29502011	29502110
4747	"ENSG00000087502.13"	"ERGIC2"	chr12	-	29523046	29523155	29523046	29523101	29524460	29524603
4748	"ENSG00000075826.12"	"SEC31B"	chr10	-	102248614	102249155	102248614	102248731	102249459	102249518
4749	"ENSG00000075826.12"	"SEC31B"	chr10	-	102267664	102267808	102267664	102267805	102268763	102268859
4750	"ENSG00000075826.12"	"SEC31B"	chr10	-	102276630	102276754	102276630	102276717	102279538	102279595
4751	"ENSG00000075826.12"	"SEC31B"	chr10	-	102248614	102248734	102248614	102248731	102249008	102249155
4752	"ENSG00000130653.11"	"PNPLA7"	chr9	-	140435093	140435307	140435093	140435174	140437093	140437253
4753	"ENSG00000169696.11"	"ASPSCR1"	chr17	+	79970031	79970159	79970106	79970159	79969418	79969481
4754	"ENSG00000178381.7"	"ZFAND2A"	chr7	-	1192542	1192877	1192542	1192860	1195088	1195220
4755	"ENSG00000234665.4"	"RP11-262H14.3"	chr9	-	66523520	66524057	66523520	66523700	66525013	66525128
4756	"ENSG00000131848.5"	"ZSCAN5A"	chr19	-	56734999	56735203	56734999	56735164	56824651	56824753
4757	"ENSG00000131848.5"	"ZSCAN5A"	chr19	-	56732680	56733695	56732680	56733692	56733959	56734110
4758	"ENSG00000134057.10"	"CCNB1"	chr5	+	68473065	68473176	68473117	68473176	68471223	68471364
4759	"ENSG00000111799.16"	"COL12A1"	chr6	-	75794041	75796273	75794041	75795081	75797292	75797463
4760	"ENSG00000255330.4"	"SOGA3"	chr6	-	127774991	127775246	127774991	127775232	127794224	127794536
4761	"ENSG00000237298.4"	"TTN-AS1"	chr2	+	179465202	179465394	179465284	179465394	179464320	179464477
4762	"ENSG00000237298.4"	"TTN-AS1"	chr2	+	179402087	179402418	179402330	179402418	179400458	179400555
4763	"ENSG00000149273.10"	"RPS3"	chr11	+	75113347	75113490	75113395	75113490	75112683	75112777
4764	"ENSG00000149273.10"	"RPS3"	chr11	+	75115063	75115251	75115097	75115251	75113395	75113490
4765	"ENSG00000147394.14"	"ZNF185"	chrX	+	152089250	152089292	152089253	152089292	152088871	152088955
4766	"ENSG00000131697.13"	"NPHP4"	chr1	-	5965691	5965843	5965691	5965840	5987708	5987847
4767	"ENSG00000131697.13"	"NPHP4"	chr1	-	5965691	5965843	5965691	5965840	5967174	5967282
4768	"ENSG00000115594.7"	"IL1R1"	chr2	+	102791937	102792105	102792030	102792105	102791046	102791190
4769	"ENSG00000117335.14"	"CD46"	chr1	+	207958963	207959027	207959000	207959027	207958415	207958451
4770	"ENSG00000172995.12"	"ARPP21"	chr3	+	35778669	35778854	35778674	35778854	35770794	35771028
4771	"ENSG00000124228.10"	"DDX27"	chr20	+	47841311	47841528	47841481	47841528	47839804	47839970
4772	"ENSG00000188313.8"	"PLSCR1"	chr3	-	146239619	146239840	146239619	146239768	146243391	146243434
4773	"ENSG00000188313.8"	"PLSCR1"	chr3	-	146239330	146239840	146239330	146239488	146243391	146243434
4774	"ENSG00000188313.8"	"PLSCR1"	chr3	-	146239330	146239840	146239330	146239492	146243391	146243434
4775	"ENSG00000188313.8"	"PLSCR1"	chr3	-	146239330	146239492	146239330	146239488	146243391	146243434
4776	"ENSG00000166411.9"	"IDH3A"	chr15	+	78449889	78449973	78449914	78449973	78447554	78447617
4777	"ENSG00000166411.9"	"IDH3A"	chr15	+	78449249	78449973	78449889	78449973	78447554	78447617
4778	"ENSG00000166411.9"	"IDH3A"	chr15	+	78449249	78449973	78449914	78449973	78447554	78447617
4779	"ENSG00000166411.9"	"IDH3A"	chr15	+	78454550	78454709	78454575	78454709	78453922	78454110
4780	"ENSG00000166411.9"	"IDH3A"	chr15	+	78449889	78449973	78449914	78449973	78449249	78449504
4781	"ENSG00000166411.9"	"IDH3A"	chr15	+	78453922	78454110	78454027	78454110	78452433	78452548
4782	"ENSG00000166411.9"	"IDH3A"	chr15	+	78455811	78455951	78455848	78455951	78454575	78454709
4783	"ENSG00000196605.3"	"ZNF846"	chr19	-	9872757	9872844	9872757	9872841	9873957	9874084
4784	"ENSG00000121775.13"	"TMEM39B"	chr1	+	32541203	32541423	32541267	32541423	32540551	32540678
4785	"ENSG00000121775.13"	"TMEM39B"	chr1	+	32557272	32557612	32557275	32557612	32541203	32541423
4786	"ENSG00000203799.6"	"CCDC162P"	chr6	+	109673989	109674117	109674041	109674117	109669629	109669750
4787	"ENSG00000137941.12"	"TTLL7"	chr1	-	84348351	84348484	84348351	84348470	84348645	84348819
4788	"ENSG00000137941.12"	"TTLL7"	chr1	-	84383286	84383373	84383286	84383369	84385381	84385517
4789	"ENSG00000137941.12"	"TTLL7"	chr1	-	84383286	84383387	84383286	84383373	84385381	84385517
4790	"ENSG00000137941.12"	"TTLL7"	chr1	-	84383286	84383387	84383286	84383369	84385381	84385517
4791	"ENSG00000137941.12"	"TTLL7"	chr1	-	84372011	84372206	84372011	84372146	84373138	84373344
4792	"ENSG00000158571.6"	"PFKFB1"	chrX	-	54987256	54987350	54987256	54987284	54989689	54989815
4793	"ENSG00000236778.3"	"INTS6-AS1"	chr13	+	52041644	52041820	52041673	52041820	52028299	52028465
4794	"ENSG00000062598.13"	"ELMO2"	chr20	-	44999081	44999164	44999081	44999152	44999990	45000098
4795	"ENSG00000062598.13"	"ELMO2"	chr20	-	45023043	45023171	45023043	45023142	45027335	45027410
4796	"ENSG00000062598.13"	"ELMO2"	chr20	-	45015976	45016076	45015976	45016070	45017677	45017859
4797	"ENSG00000163793.8"	"DNAJC5G"	chr2	+	27499510	27499709	27499570	27499709	27498342	27498421
4798	"ENSG00000129749.3"	"CHRNA10"	chr11	-	3690963	3691171	3690963	3691104	3692481	3692597
4799	"ENSG00000164483.12"	"SAMD3"	chr6	-	130530639	130530753	130530639	130530747	130535481	130535671
4800	"ENSG00000164483.12"	"SAMD3"	chr6	-	130535481	130535671	130535481	130535665	130536339	130536439
4801	"ENSG00000164483.12"	"SAMD3"	chr6	-	130535481	130535671	130535481	130535669	130536339	130536435
4802	"ENSG00000164483.12"	"SAMD3"	chr6	-	130505582	130505768	130505582	130505765	130530639	130530753
4803	"ENSG00000137221.10"	"TJAP1"	chr6	+	43470325	43471246	43471138	43471246	43470020	43470087
4804	"ENSG00000137221.10"	"TJAP1"	chr6	+	43466712	43466838	43466715	43466838	43465618	43465715
4805	"ENSG00000137221.10"	"TJAP1"	chr6	+	43466660	43466838	43466715	43466838	43465618	43465715
4806	"ENSG00000137221.10"	"TJAP1"	chr6	+	43466660	43466838	43466712	43466838	43465618	43465715
4807	"ENSG00000203780.6"	"FANK1"	chr10	+	127697622	127698161	127697941	127698161	127696975	127697119
4808	"ENSG00000122786.15"	"CALD1"	chr7	+	134642959	134643041	134642962	134643041	134642819	134642863
4809	"ENSG00000112763.11"	"BTN2A1"	chr6	+	26467946	26469865	26468175	26469865	26466289	26466316
4810	"ENSG00000125703.10"	"ATG4C"	chr1	+	63269389	63269533	63269448	63269533	63249805	63249944
4811	"ENSG00000148396.14"	"SEC16A"	chr9	-	139341306	139341467	139341306	139341401	139341678	139341816
4812	"ENSG00000112031.11"	"MTRF1L"	chr6	-	153316270	153316454	153316270	153316429	153319684	153319764
4813	"ENSG00000112031.11"	"MTRF1L"	chr6	-	153312319	153312551	153312319	153312456	153313991	153314109
4814	"ENSG00000176531.6"	"PHLDB3"	chr19	-	43983528	43983745	43983528	43983643	43990417	43990474
4815	"ENSG00000176531.6"	"PHLDB3"	chr19	-	43999646	43999772	43999646	43999757	44001269	44001431
4816	"ENSG00000246366.2"	"RP11-382J12.1"	chr8	+	71564745	71564987	71564769	71564987	71564047	71564129
4817	"ENSG00000187258.9"	"NPSR1"	chr7	+	34818073	34818177	34818106	34818177	34724163	34724296
4818	"ENSG00000167996.11"	"FTH1"	chr11	-	61727189	61727399	61727189	61727376	61734783	61735103
4819	"ENSG00000167996.11"	"FTH1"	chr11	-	61732458	61732584	61732458	61732577	61732840	61732987
4820	"ENSG00000131002.7"	"TXLNG2P"	chrY	+	21750255	21751498	21751406	21751498	21749095	21749393
4821	"ENSG00000131002.7"	"TXLNG2P"	chrY	+	21753665	21753845	21753805	21753845	21751406	21751498
4822	"ENSG00000111142.9"	"METAP2"	chr12	+	95879654	95879757	95879723	95879757	95876990	95877056
4823	"ENSG00000111142.9"	"METAP2"	chr12	+	95869846	95869954	95869918	95869954	95867927	95868106
4824	"ENSG00000100288.15"	"CHKB"	chr22	-	51018155	51018259	51018155	51018231	51018402	51018511
4825	"ENSG00000177225.12"	"PDDC1"	chr11	-	770992	771212	770992	771104	771332	771426
4826	"ENSG00000177225.12"	"PDDC1"	chr11	-	771332	771467	771332	771426	772426	772521
4827	"ENSG00000114745.9"	"GORASP1"	chr3	-	39140231	39140384	39140231	39140344	39140843	39140994
4828	"ENSG00000114745.9"	"GORASP1"	chr3	-	39141795	39141994	39141795	39141945	39142237	39142368
4829	"ENSG00000114745.9"	"GORASP1"	chr3	-	39141795	39142368	39141795	39141945	39142506	39142593
4830	"ENSG00000118298.6"	"CA14"	chr1	+	150236057	150236078	150236060	150236078	150235697	150235818
4831	"ENSG00000158714.6"	"SLAMF8"	chr1	+	159804973	159807039	159806874	159807039	159803051	159803159
4832	"ENSG00000058453.12"	"CROCC"	chr1	+	17272753	17272900	17272794	17272900	17271956	17272101
4833	"ENSG00000117601.9"	"SERPINC1"	chr1	-	173879891	173880029	173879891	173879975	173880936	173881152
4834	"ENSG00000054148.13"	"PHPT1"	chr9	+	139744954	139745012	139744957	139745012	139744464	139744589
4835	"ENSG00000124181.10"	"PLCG1"	chr20	+	39802763	39802951	39802766	39802951	39802562	39802651
4836	"ENSG00000146733.9"	"PSPH"	chr7	-	56087292	56087501	56087292	56087427	56088765	56088924
4837	"ENSG00000146733.9"	"PSPH"	chr7	-	56101653	56101847	56101653	56101799	56118830	56119297
4838	"ENSG00000146733.9"	"PSPH"	chr7	-	56099621	56099747	56099621	56099670	56101653	56101799
4839	"ENSG00000168826.11"	"ZBTB49"	chr4	+	4303715	4304818	4304037	4304818	4301653	4301824
4840	"ENSG00000140525.13"	"FANCI"	chr15	+	89849237	89849425	89849240	89849425	89848835	89848929
4841	"ENSG00000107819.9"	"SFXN3"	chr10	+	102796423	102796565	102796479	102796565	102796242	102796318
4842	"ENSG00000004897.7"	"CDC27"	chr17	-	45219218	45219391	45219218	45219388	45219594	45219802
4843	"ENSG00000004897.7"	"CDC27"	chr17	-	45229171	45229302	45229171	45229284	45232037	45232152
4844	"ENSG00000004897.7"	"CDC27"	chr17	-	45234278	45234490	45234278	45234349	45234595	45234750
4845	"ENSG00000004897.7"	"CDC27"	chr17	-	45199809	45199966	45199809	45199902	45201251	45201326
4846	"ENSG00000004897.7"	"CDC27"	chr17	-	45232037	45232230	45232037	45232152	45234278	45234490
4847	"ENSG00000110786.13"	"PTPN5"	chr11	-	18793485	18793618	18793485	18793573	18813071	18813389
4848	"ENSG00000110786.13"	"PTPN5"	chr11	-	18764868	18764976	18764868	18764880	18765552	18765746
4849	"ENSG00000187741.10"	"FANCA"	chr16	-	89877336	89877479	89877336	89877465	89880927	89881021
4850	"ENSG00000101782.10"	"RIOK3"	chr18	+	21059280	21059388	21059289	21059388	21057142	21057232
4851	"ENSG00000101782.10"	"RIOK3"	chr18	+	21043930	21044076	21043978	21044076	21042927	21043043
4852	"ENSG00000119688.16"	"ABCD4"	chr14	-	74759450	74759951	74759450	74759572	74761850	74761901
4853	"ENSG00000119688.16"	"ABCD4"	chr14	-	74759856	74760013	74759856	74759951	74761850	74761901
4854	"ENSG00000119688.16"	"ABCD4"	chr14	-	74759856	74759982	74759856	74759951	74761850	74761901
4855	"ENSG00000119688.16"	"ABCD4"	chr14	-	74759856	74760013	74759856	74759982	74761850	74761901
4856	"ENSG00000185615.11"	"PDIA2"	chr16	+	334886	335015	334922	335015	334658	334792
4857	"ENSG00000185615.11"	"PDIA2"	chr16	+	334877	335015	334922	335015	334658	334792
4858	"ENSG00000185615.11"	"PDIA2"	chr16	+	334877	335015	334886	335015	334658	334792
4859	"ENSG00000143633.8"	"C1orf131"	chr1	-	231364895	231364955	231364895	231364952	231374602	231374934
4860	"ENSG00000229212.3"	"RP11-561C5.4"	chr15	-	85750698	85750849	85750698	85750836	85752005	85752160
4861	"ENSG00000146205.9"	"ANO7"	chr2	+	242135117	242135260	242135120	242135260	242130608	242130666
4862	"ENSG00000121380.8"	"BCL2L14"	chr12	+	12247444	12247864	12247597	12247864	12243712	12243783
4863	"ENSG00000123179.9"	"EBPL"	chr13	-	50237192	50237331	50237192	50237313	50243912	50243982
4864	"ENSG00000136856.13"	"SLC2A8"	chr9	+	130165938	130166082	130166016	130166082	130164835	130165032
4865	"ENSG00000110619.12"	"CARS"	chr11	-	3023199	3023830	3023199	3023283	3026595	3026663
4866	"ENSG00000110619.12"	"CARS"	chr11	-	3023199	3023404	3023199	3023283	3023770	3023830
4867	"ENSG00000110619.12"	"CARS"	chr11	-	3062125	3062261	3062125	3062214	3063394	3063486
4868	"ENSG00000197635.5"	"DPP4"	chr2	-	162903912	162904011	162903912	162904008	162929908	162929996
4869	"ENSG00000100908.9"	"EMC9"	chr14	-	24608753	24608998	24608753	24608823	24610097	24610174
4870	"ENSG00000100908.9"	"EMC9"	chr14	-	24608753	24609025	24608753	24608998	24610097	24610174
4871	"ENSG00000100908.9"	"EMC9"	chr14	-	24608753	24609025	24608753	24608823	24610097	24610174
4872	"ENSG00000178075.15"	"GRAMD1C"	chr3	+	113601598	113601679	113601624	113601679	113595011	113595107
4873	"ENSG00000229766.2"	"RP5-971N18.3"	chr20	+	8003917	8004099	8003983	8004099	8003203	8003414
4874	"ENSG00000178921.9"	"PFAS"	chr17	+	8169818	8170216	8170070	8170216	8169551	8169671
4875	"ENSG00000178921.9"	"PFAS"	chr17	+	8157159	8157397	8157176	8157397	8152603	8152657
4876	"ENSG00000127914.12"	"AKAP9"	chr7	+	91731907	91732140	91732000	91732140	91730169	91730370
4877	"ENSG00000146839.14"	"ZAN"	chr7	+	100394984	100395087	100394987	100395087	100392817	100392958
4878	"ENSG00000146839.14"	"ZAN"	chr7	+	100391441	100391880	100391741	100391880	100390026	100390166
4879	"ENSG00000099817.7"	"POLR2E"	chr19	-	1090085	1090144	1090085	1090140	1090906	1090987
4880	"ENSG00000179889.14"	"PDXDC1"	chr16	+	15092196	15092262	15092199	15092262	15091609	15091683
4881	"ENSG00000168610.10"	"STAT3"	chr17	-	40468806	40468919	40468806	40468869	40469199	40469242
4882	"ENSG00000069943.5"	"PIGB"	chr15	+	55613470	55613588	55613497	55613588	55612472	55612608
4883	"ENSG00000132692.14"	"BCAN"	chr1	+	156616592	156616967	156616898	156616967	156615838	156615937
4884	"ENSG00000142528.11"	"ZNF473"	chr19	+	50534148	50534348	50534270	50534348	50529149	50529379
4885	"ENSG00000185920.11"	"PTCH1"	chr9	-	98244415	98244520	98244415	98244485	98247966	98248156
4886	"ENSG00000062716.6"	"VMP1"	chr17	+	57842331	57842499	57842412	57842499	57816197	57816308
4887	"ENSG00000198231.8"	"DDX42"	chr17	+	61882403	61882535	61882430	61882535	61877827	61877977
4888	"ENSG00000076108.7"	"BAZ2A"	chr12	-	57003519	57003730	57003519	57003721	57003897	57003999
4889	"ENSG00000076108.7"	"BAZ2A"	chr12	-	56994726	56994882	56994726	56994870	56994963	56995186
4890	"ENSG00000076108.7"	"BAZ2A"	chr12	-	57004192	57004323	57004192	57004301	57005356	57005417
4891	"ENSG00000076108.7"	"BAZ2A"	chr12	-	57000030	57000179	57000030	57000096	57000416	57000517
4892	"ENSG00000154429.6"	"CCSAP"	chr1	-	229462484	229463305	229462484	229462753	229477845	229478260
4893	"ENSG00000181852.13"	"RNF41"	chr12	-	56606779	56606922	56606779	56606861	56607741	56607854
4894	"ENSG00000121764.7"	"HCRTR1"	chr1	+	32083621	32083727	32083625	32083727	32083286	32083482
4895	"ENSG00000111732.6"	"AICDA"	chr12	-	8757402	8757518	8757402	8757488	8757810	8758081
4896	"ENSG00000196839.8"	"ADA"	chr20	-	43251469	43251719	43251469	43251571	43252842	43252970
4897	"ENSG00000118520.9"	"ARG1"	chr6	+	131900226	131900425	131900250	131900425	131897802	131897875
4898	"ENSG00000101391.16"	"CDK5RAP1"	chr20	-	31954664	31954814	31954664	31954811	31958304	31958435
4899	"ENSG00000079432.3"	"CIC"	chr19	+	42798086	42798241	42798089	42798241	42797743	42797988
4900	"ENSG00000079432.3"	"CIC"	chr19	+	42796717	42797011	42796720	42797011	42796451	42796618
4901	"ENSG00000079432.3"	"CIC"	chr19	+	42798726	42798887	42798755	42798887	42798324	42798456
4902	"ENSG00000130649.5"	"CYP2E1"	chr10	+	135346195	135346372	135346215	135346372	135345088	135345238
4903	"ENSG00000259384.2"	"GH1"	chr17	-	61995376	61995496	61995376	61995451	61995705	61995866
4904	"ENSG00000101958.9"	"GLRA2"	chrX	+	14592454	14592522	14592494	14592522	14550360	14550494
4905	"ENSG00000010704.14"	"HFE"	chr6	+	26092912	26093188	26092954	26093188	26091541	26091817
4906	"ENSG00000010704.14"	"HFE"	chr6	+	26091068	26091332	26091137	26091332	26087508	26087744
4907	"ENSG00000010704.14"	"HFE"	chr6	+	26092912	26093188	26092954	26093188	26091068	26091332
4908	"ENSG00000241852.5"	"C8orf58"	chr8	+	22460049	22460156	22460073	22460156	22459712	22459825
4909	"ENSG00000183826.12"	"BTBD9"	chr6	-	38561739	38562151	38561739	38562103	38563545	38563764
4910	"ENSG00000163161.8"	"ERCC3"	chr2	-	128050185	128050422	128050185	128050280	128051088	128051294
4911	"ENSG00000163161.8"	"ERCC3"	chr2	-	128046912	128047095	128046912	128047077	128047264	128047400
4912	"ENSG00000144485.6"	"HES6"	chr2	-	239148127	239148209	239148127	239148203	239148301	239148388
4913	"ENSG00000089053.8"	"ANAPC5"	chr12	-	121756079	121756227	121756079	121756207	121756303	121756411
4914	"ENSG00000089053.8"	"ANAPC5"	chr12	-	121756079	121756207	121756079	121756154	121756303	121756411
4915	"ENSG00000089053.8"	"ANAPC5"	chr12	-	121756079	121756227	121756079	121756154	121756303	121756411
4916	"ENSG00000089053.8"	"ANAPC5"	chr12	-	121766118	121766300	121766118	121766261	121768385	121768475
4917	"ENSG00000135452.5"	"TSPAN31"	chr12	+	58140371	58140503	58140375	58140503	58139958	58140039
4918	"ENSG00000185686.13"	"PRAME"	chr22	-	22899231	22899506	22899231	22899350	22899964	22900000
4919	"ENSG00000185686.13"	"PRAME"	chr22	-	22899231	22899506	22899231	22899329	22899964	22900000
4920	"ENSG00000185686.13"	"PRAME"	chr22	-	22899231	22899506	22899231	22899397	22899964	22900000
4921	"ENSG00000185686.13"	"PRAME"	chr22	-	22899231	22899350	22899231	22899329	22899964	22900000
4922	"ENSG00000185686.13"	"PRAME"	chr22	-	22899231	22899397	22899231	22899350	22899964	22900000
4923	"ENSG00000185686.13"	"PRAME"	chr22	-	22899231	22899397	22899231	22899329	22899964	22900000
4924	"ENSG00000073009.8"	"IKBKG"	chrX	+	153786746	153786865	153786749	153786865	153784379	153784591
4925	"ENSG00000197647.7"	"ZNF433"	chr19	-	12128980	12129116	12128980	12129107	12140954	12141013
4926	"ENSG00000197647.7"	"ZNF433"	chr19	-	12128980	12129195	12128980	12129107	12145642	12145689
4927	"ENSG00000126456.11"	"IRF3"	chr19	-	50163969	50164101	50163969	50164085	50165204	50165585
4928	"ENSG00000117523.11"	"PRRC2C"	chr1	+	171482133	171482311	171482139	171482311	171481170	171481339
4929	"ENSG00000161551.8"	"ZNF577"	chr19	-	52383575	52383654	52383575	52383642	52383931	52384130
4930	"ENSG00000101489.14"	"CELF4"	chr18	-	34846495	34846561	34846495	34846556	34850730	34850880
4931	"ENSG00000101489.14"	"CELF4"	chr18	-	34855077	34855206	34855077	34855203	34901765	34901844
4932	"ENSG00000101489.14"	"CELF4"	chr18	-	34855077	34855206	34855077	34855203	34901795	34901844
4933	"ENSG00000101489.14"	"CELF4"	chr18	-	34852978	34853126	34852978	34853123	34854273	34854417
4934	"ENSG00000101489.14"	"CELF4"	chr18	-	34844636	34844720	34844636	34844717	34846495	34846561
4935	"ENSG00000170949.13"	"ZNF160"	chr19	-	53594665	53594806	53594665	53594750	53594889	53594973
4936	"ENSG00000170949.13"	"ZNF160"	chr19	-	53594665	53594782	53594665	53594750	53594889	53594973
4937	"ENSG00000170949.13"	"ZNF160"	chr19	-	53594665	53594806	53594665	53594782	53594889	53594973
4938	"ENSG00000101247.13"	"NDUFAF5"	chr20	+	13782131	13782329	13782153	13782329	13779106	13779146
4939	"ENSG00000101247.13"	"NDUFAF5"	chr20	+	13773805	13773873	13773825	13773873	13769234	13769298
4940	"ENSG00000187838.12"	"TMEM256-PLSCR3"	chr17	-	7293952	7294114	7293952	7294012	7296109	7296271
4941	"ENSG00000187838.12"	"TMEM256-PLSCR3"	chr17	-	7296109	7296271	7296109	7296199	7296462	7296683
4942	"ENSG00000164164.11"	"OTUD4"	chr4	-	146076720	146076838	146076720	146076835	146077087	146077148
4943	"ENSG00000120088.10"	"CRHR1"	chr17	+	43907459	43907580	43907544	43907580	43906580	43906687
4944	"ENSG00000093183.9"	"SEC22C"	chr3	-	42605256	42605472	42605256	42605372	42610356	42610565
